"","timestamp","Zotola.Wind.Speed..80.m.","Zotola.Wind.Direction..80.m."
"546",2020-05-02 17:00:00,13.551501,39.610672
"547",2020-05-02 18:00:00,14.57889,57.094757
"548",2020-05-02 19:00:00,15.827721,72.80146
"549",2020-05-02 20:00:00,15.379206,73.68614
"550",2020-05-02 21:00:00,13.905509,68.7495
"551",2020-05-02 22:00:00,11.503113,69.86369
"552",2020-05-02 23:00:00,6.12,89.99999
"553",2020-05-03 00:00:00,3.8939953,123.69006
"554",2020-05-03 01:00:00,3.5455887,113.96249
"555",2020-05-03 02:00:00,5.0911684,98.1301
"556",2020-05-03 03:00:00,5.3517847,109.653824
"557",2020-05-03 04:00:00,5.4833565,156.8014
"558",2020-05-03 05:00:00,9,180
"559",2020-05-03 06:00:00,10.948973,170.53767
"560",2020-05-03 07:00:00,12.57426,156.37062
"561",2020-05-03 08:00:00,13.089354,148.49573
"562",2020-05-03 09:00:00,10.685391,147.38075
"563",2020-05-03 10:00:00,6.3690495,137.2906
"564",2020-05-03 11:00:00,2.52,89.99999
"565",2020-05-03 12:00:00,6.2145634,10.00798
"566",2020-05-03 13:00:00,11.440978,12.724335
"567",2020-05-03 14:00:00,14.386494,31.701416
"568",2020-05-03 15:00:00,16.489416,53.88066
"569",2020-05-03 16:00:00,18.079027,54.727577
"570",2020-05-03 17:00:00,19.272614,57.200462
"571",2020-05-03 18:00:00,17.10284,59.656746
"572",2020-05-03 19:00:00,13.217443,60.64225
"573",2020-05-03 20:00:00,11.91812,64.98311
"574",2020-05-03 21:00:00,10.739833,76.42956
"575",2020-05-03 22:00:00,9,89.99999
"576",2020-05-03 23:00:00,5.815978,111.80141
"577",2020-05-05 00:00:00,5.0911684,171.8699
"578",2020-05-05 01:00:00,2.9024127,150.25511
"579",2020-05-05 02:00:00,2.52,89.99999
"580",2020-05-05 03:00:00,4.32,89.99999
"581",2020-05-05 04:00:00,6.193674,144.46231
"582",2020-05-05 05:00:00,8.766573,160.82098
"583",2020-05-05 06:00:00,9.531505,169.11447
"584",2020-05-05 07:00:00,8.287822,145.61966
"585",2020-05-05 08:00:00,7.9036193,149.93141
"586",2020-05-05 09:00:00,7.491114,144.78241
"587",2020-05-05 10:00:00,3.8939953,123.69006
"588",2020-05-05 11:00:00,1.9386592,338.1986
"589",2020-05-05 12:00:00,9.19939,329.42078
"590",2020-05-05 13:00:00,16.78156,337.28558
"591",2020-05-05 14:00:00,20.5484,356.98724
"592",2020-05-05 15:00:00,21.794127,30.801437
"593",2020-05-05 16:00:00,19.681828,39.805573
"594",2020-05-05 17:00:00,22.406927,43.69803
"595",2020-05-05 18:00:00,21.650938,47.021362
"596",2020-05-05 19:00:00,22.961115,48.81407
"597",2020-05-05 20:00:00,18.079027,54.727577
"598",2020-05-05 21:00:00,11.923557,61.11342
"599",2020-05-05 22:00:00,6.12,89.99999
"600",2020-05-05 23:00:00,1.4399999,89.99999
"601",2020-05-06 00:00:00,1.08,180
"602",2020-05-06 01:00:00,2.2768397,341.56506
"603",2020-05-06 02:00:00,5.8048253,330.25513
"604",2020-05-06 03:00:00,3.4152596,288.43497
"605",2020-05-06 04:00:00,6.12,270
"606",2020-05-06 05:00:00,5.04,270
"607",2020-05-06 06:00:00,3.6,270
"608",2020-05-06 07:00:00,1.5273507,225
"609",2020-05-06 08:00:00,2.1897945,9.462311
"610",2020-05-06 09:00:00,3.396233,32.005356
"611",2020-05-06 10:00:00,6.989936,34.508514
"612",2020-05-06 11:00:00,12.074766,26.565033
"613",2020-05-06 12:00:00,18.075441,44.19307
"614",2020-05-06 13:00:00,15.7908325,43.15239
"615",2020-05-06 14:00:00,17.429354,38.290146
"616",2020-05-06 15:00:00,22.401142,44.999985
"617",2020-05-06 16:00:00,21.758419,51.044083
"618",2020-05-06 17:00:00,18.161278,50.630676
"619",2020-05-06 18:00:00,16.279802,54.904182
"620",2020-05-06 19:00:00,13.779114,56.725105
"621",2020-05-06 20:00:00,16.199999,53.130096
"622",2020-05-06 21:00:00,12.031756,51.07245
"623",2020-05-06 22:00:00,10.24578,71.565056
"624",2020-05-06 23:00:00,7.9932976,82.23483
"625",2020-05-07 00:00:00,6.4799995,89.99999
"626",2020-05-07 01:00:00,5.0911684,98.1301
"627",2020-05-07 02:00:00,1.9386592,111.80141
"628",2020-05-07 03:00:00,0.35999998,360
"629",2020-05-07 04:00:00,0.8049845,206.56505
"630",2020-05-07 05:00:00,1.609969,63.43495
"631",2020-05-07 06:00:00,5.6002855,44.999985
"632",2020-05-07 07:00:00,6.638072,40.601288
"633",2020-05-07 08:00:00,1.609969,63.43495
"634",2020-05-07 09:00:00,4.6938257,32.47119
"635",2020-05-07 10:00:00,9.504272,37.30394
"636",2020-05-07 11:00:00,12.475961,43.830856
"637",2020-05-07 12:00:00,13.70839,60.06849
"638",2020-05-07 13:00:00,15.463246,65.22487
"639",2020-05-07 14:00:00,16.923828,60.708633
"640",2020-05-07 15:00:00,17.174677,56.976128
"641",2020-05-07 16:00:00,14.081477,57.5288
"642",2020-05-07 17:00:00,14.693999,59.036255
"643",2020-05-07 18:00:00,13.202726,64.13365
"644",2020-05-07 19:00:00,11.298495,67.52056
"645",2020-05-07 20:00:00,4.5820518,44.999985
"646",2020-05-07 21:00:00,2.3051248,128.6598
"647",2020-05-07 22:00:00,3.6,143.1301
"648",2020-05-07 23:00:00,3.396233,122.00538
"649",2020-05-08 00:00:00,2.52,89.99999
"650",2020-05-08 01:00:00,1.2979984,33.690063
"651",2020-05-08 02:00:00,1.5273507,315
"652",2020-05-08 03:00:00,0.8049845,296.56506
"653",2020-05-08 04:00:00,1.1384199,198.43495
"654",2020-05-08 05:00:00,4.452954,165.96376
"655",2020-05-08 06:00:00,7.5170207,163.30075
"656",2020-05-08 07:00:00,8.557102,165.37912
"657",2020-05-08 08:00:00,4.379589,189.46233
"658",2020-05-08 09:00:00,5.04,180
"659",2020-05-08 10:00:00,6.489992,213.69006
"660",2020-05-08 11:00:00,9.422101,263.41806
"661",2020-05-08 12:00:00,14.458382,288.88608
"662",2020-05-08 13:00:00,19.296135,306.65613
"663",2020-05-08 14:00:00,19.346441,315
"664",2020-05-08 15:00:00,20.380579,324.34467
"665",2020-05-08 16:00:00,14.007655,334.0935
"666",2020-05-08 17:00:00,12.979984,340.55997
"667",2020-05-08 18:00:00,12.9249525,347.125
"668",2020-05-08 19:00:00,12.413476,343.1416
"669",2020-05-08 20:00:00,1.8,360
"670",2020-05-08 21:00:00,8.654986,253.07248
"671",2020-05-08 22:00:00,5.692099,235.30484
"672",2020-05-08 23:00:00,3.219938,206.56505
"673",2020-05-09 00:00:00,1.484318,194.03624
"674",2020-05-09 01:00:00,1.8,360
"675",2020-05-09 02:00:00,5.2416787,15.945404
"676",2020-05-09 03:00:00,9.826088,8.426956
"677",2020-05-09 04:00:00,20.532627,2.009552
"678",2020-05-09 05:00:00,9.726665,2.1210938
"679",2020-05-09 06:00:00,6.379216,16.389526
"680",2020-05-09 07:00:00,4.802999,12.994629
"681",2020-05-09 08:00:00,10.703569,340.3462
"682",2020-05-09 09:00:00,11.440978,347.27567
"683",2020-05-09 10:00:00,16.394829,340.76935
"684",2020-05-09 11:00:00,16.676977,346.26373
"685",2020-05-09 12:00:00,15.546833,354.68546
"686",2020-05-09 13:00:00,15.496736,2.6629944
"687",2020-05-09 14:00:00,15.484185,17.592407
"688",2020-05-09 15:00:00,14.480773,34.87532
"689",2020-05-09 16:00:00,14.480773,55.124657
"690",2020-05-09 17:00:00,16.831684,48.46823
"691",2020-05-09 18:00:00,11.592894,36.158173
"692",2020-05-09 19:00:00,11.298495,22.479431
"693",2020-05-09 20:00:00,15.175612,67.693794
"694",2020-05-09 21:00:00,12.783802,57.652542
"695",2020-05-09 22:00:00,10.990322,31.607498
"696",2020-05-09 23:00:00,10.383987,56.30993
"697",2020-05-10 00:00:00,13.479583,55.885513
"698",2020-05-10 01:00:00,12.397806,64.17901
"699",2020-05-10 02:00:00,8.39657,59.036232
"700",2020-05-10 03:00:00,6.989936,55.491463
"701",2020-05-10 04:00:00,5.3517847,42.27368
"702",2020-05-10 05:00:00,4.39436,34.99202
"703",2020-05-10 06:00:00,3.396233,32.005356
"704",2020-05-10 07:00:00,2.9024127,29.744873
"705",2020-05-10 08:00:00,2.0991426,59.036232
"706",2020-05-10 09:00:00,0.8049845,26.565033
"707",2020-05-10 10:00:00,4.802999,12.994629
"708",2020-05-10 11:00:00,8.825508,11.76828
"709",2020-05-10 12:00:00,14.345898,17.525558
"710",2020-05-10 13:00:00,17.786331,35.94211
"711",2020-05-10 14:00:00,16.08761,49.537766
"712",2020-05-10 15:00:00,17.283749,54.323578
"713",2020-05-10 16:00:00,17.595861,59.237274
"714",2020-05-10 17:00:00,19.161337,64.39781
"715",2020-05-10 18:00:00,18.35647,64.440025
"716",2020-05-10 19:00:00,17.782686,58.24051
"717",2020-05-10 20:00:00,13.584932,57.994614
"718",2020-05-10 21:00:00,11.4862,57.80426
"719",2020-05-10 22:00:00,8.225035,66.8014
"720",2020-05-10 23:00:00,5.6002855,44.999985
"721",2020-05-11 00:00:00,5.3999996,53.130096
"722",2020-05-11 01:00:00,6.162207,83.29016
"723",2020-05-11 02:00:00,7.2805495,81.46923
"724",2020-05-11 03:00:00,6.618519,44.999985
"725",2020-05-11 04:00:00,3.8773184,21.801407
"726",2020-05-11 05:00:00,3.2399998,360
"727",2020-05-11 06:00:00,3.6179552,354.28943
"728",2020-05-11 07:00:00,2.0991426,30.963745
"729",2020-05-11 08:00:00,2.8799999,89.99999
"730",2020-05-11 09:00:00,2.2768397,18.434952
"731",2020-05-11 10:00:00,4.379589,9.462311
"732",2020-05-11 11:00:00,7.24486,26.565033
"733",2020-05-11 12:00:00,13.746156,44.999985
"734",2020-05-11 13:00:00,21.611996,60.018356
"735",2020-05-11 14:00:00,18.514643,63.43495
"736",2020-05-11 15:00:00,20.291357,64.79887
"737",2020-05-11 16:00:00,21.461555,67.3062
"738",2020-05-11 17:00:00,21.413193,63.00415
"739",2020-05-11 18:00:00,19.826164,60.64225
"740",2020-05-11 19:00:00,17.727943,60.832375
"741",2020-05-11 20:00:00,14.693999,59.036255
"742",2020-05-11 21:00:00,12.904882,67.011284
"743",2020-05-11 22:00:00,9.3876505,85.60129
"744",2020-05-11 23:00:00,8.28,89.99999
"745",2020-05-12 00:00:00,6.5693827,80.537674
"746",2020-05-12 01:00:00,4.5820518,44.999985
"747",2020-05-12 02:00:00,4.1046314,15.255127
"748",2020-05-12 03:00:00,3.96,360
"749",2020-05-12 04:00:00,1.8,360
"750",2020-05-12 05:00:00,0,180
"751",2020-05-12 06:00:00,0.71999997,180
"752",2020-05-12 07:00:00,1.8,180
"753",2020-05-12 08:00:00,3.319036,167.47119
"754",2020-05-12 09:00:00,4.510787,151.38954
"755",2020-05-12 10:00:00,3.319036,102.52881
"756",2020-05-12 11:00:00,2.5455842,8.130096
"757",2020-05-12 12:00:00,7.289445,327.0948
"758",2020-05-12 13:00:00,10.883676,325.7843
"759",2020-05-12 14:00:00,9.387651,327.5288
"760",2020-05-12 15:00:00,6.9899354,348.11133
"761",2020-05-12 16:00:00,5.4477882,352.40536
"762",2020-05-12 17:00:00,8.287822,55.61966
"763",2020-05-12 18:00:00,5.154415,65.224846
"764",2020-05-12 19:00:00,8.473393,77.73522
"765",2020-05-12 20:00:00,10.24578,71.565056
"766",2020-05-12 21:00:00,7.5685663,64.65382
"767",2020-05-12 22:00:00,5.0142193,68.96249
"768",2020-05-12 23:00:00,3.5455887,66.037506
